LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LEN	LINEAR_DOC	ROLLUP_DOC	REL_ABUNDANCE	LINEAR_COV	LINEAR_COV_MAPPED_SIG	BEST_LINEAR_COV	MAPPED_SIG_LENGTH	TOL_SIG_LENGTH	ABUNDANCE	ZSCORE	NOTE
strain	Roseimaritima ulvae strain DSM 25454	980254.1	2	212	16	212	1.000000	0.000030	0.000001	0.000030	0.152299	0.000030	1392	7038726	0.000030	182.210147	Not shown (strain-result biased); Filtered out (minCov > 3.0119086891576685e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 182.21014718134956); 
strain	Nonlabens marinus S1-08	1454201	2	60	0	30	2.000000	0.000030	0.000001	0.000015	0.600000	0.000015	50	1992431	0.000030	257.707910	Not shown (strain-result biased); Filtered out (minCov > 1.505698315274155e-05); Filtered out (minReads > 2); Filtered out (minLen > 30); Filtered out (maxZscore < 257.7079095927532); 
strain	Sphingobacterium spiritivorum ATCC 33861	525373	3	108	1	108	1.000000	0.000030	0.000001	0.000030	0.642857	0.000030	168	3606364	0.000030	182.732754	Not shown (strain-result biased); Filtered out (minCov > 2.9947060252376076e-05); Filtered out (maxZscore < 182.73275365751826); 
strain	Desulfovibrio aminophilus DSM 12254	1121440	2	64	0	32	2.000000	0.000030	0.000001	0.000015	0.680851	0.000015	47	2141215	0.000030	258.673479	Not shown (strain-result biased); Filtered out (minCov > 1.4944786021020776e-05); Filtered out (minReads > 2); Filtered out (minLen > 32); Filtered out (maxZscore < 258.67347902326594); 
strain	Mycolicibacterium bacteremicum strain DSM 45578	564198.1	2	66	0	33	2.000000	0.000030	0.000001	0.000015	0.622642	0.000015	53	2213609	0.000030	258.994325	Not shown (strain-result biased); Filtered out (minCov > 1.4907781816933343e-05); Filtered out (minReads > 2); Filtered out (minLen > 33); Filtered out (maxZscore < 258.99432543216193); 
strain	Nitrospira cf. moscoviensis SBR1015	96242.1	2	76	0	38	2.000000	0.000030	0.000001	0.000015	0.520548	0.000015	73	2549263	0.000030	259.007468	Not shown (strain-result biased); Filtered out (minCov > 1.4906268988331137e-05); Filtered out (minReads > 2); Filtered out (minLen > 38); Filtered out (maxZscore < 259.0074678866473); 
strain	Desulfobulbus elongatus DSM 2908	1121402	2	84	2	42	2.000000	0.000030	0.000001	0.000015	0.591549	0.000015	71	2828442	0.000030	259.505023	Not shown (strain-result biased); Filtered out (minCov > 1.4849164310245712e-05); Filtered out (minReads > 2); Filtered out (minLen > 42); Filtered out (maxZscore < 259.50502334802144); 
strain	Rhodococcus zopfii NBRC 100606 = JCM 9919	1219030	1	91	10	91	1.000000	0.000030	0.000001	0.000030	0.919192	0.000030	99	3069491	0.000030	183.656392	Not shown (strain-result biased); Filtered out (minCov > 2.9646609160932546e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 183.6563920196363); 
strain	Roseobacter litoralis Och 149	391595	2	81	1	81	1.000000	0.000030	0.000001	0.000030	0.554795	0.000030	146	2733361	0.000030	183.695938	Not shown (strain-result biased); Filtered out (minCov > 2.9633846389115816e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 183.6959377092052); 
strain	Phaeobacter gallaeciensis strain JL2886	60890.1	2	66	0	33	2.000000	0.000030	0.000001	0.000015	0.825000	0.000015	40	2229325	0.000030	259.912106	Not shown (strain-result biased); Filtered out (minCov > 1.4802686911957655e-05); Filtered out (minReads > 2); Filtered out (minLen > 33); Filtered out (maxZscore < 259.9121063557891); 
strain	Salegentibacter echinorum strain DSM 24579	1073325.1	2	67	0	67	1.000000	0.000030	0.000001	0.000030	0.536000	0.000030	125	2268868	0.000030	184.018210	Not shown (strain-result biased); Filtered out (minCov > 2.953014454785382e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 184.01820967648098); 
strain	Pseudoalteromonas donghaensis strain HJ51	621376.1	1	89	4	89	1.000000	0.000030	0.000001	0.000030	0.589404	0.000030	151	3016025	0.000030	184.084006	Not shown (strain-result biased); Filtered out (minCov > 2.9509039215523744e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 184.08400622627326); 
strain	Arenimonas composti TR7-09 = DSM 18010	1121013	1	32	0	32	1.000000	0.000029	0.000001	0.000029	0.640000	0.000029	50	1085142	0.000029	184.145832	Not shown (strain-result biased); Filtered out (minCov > 2.9489228137884257e-05); Filtered out (minReads > 1); Filtered out (minLen > 32); Filtered out (maxZscore < 184.14583215484407); 
strain	Paenibacillus chitinolyticus NBRC 15660	1220558	1	150	11	150	1.000000	0.000029	0.000001	0.000029	0.777202	0.000029	193	5091305	0.000029	184.230924	Not shown (strain-result biased); Filtered out (minCov > 2.9461994518104887e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 184.23092393334332); 
strain	Intestinibacillus massiliensis strain type strain: Marseille-P3216	1871029.1	2	60	0	30	2.000000	0.000029	0.000001	0.000015	0.588235	0.000015	51	2038467	0.000029	260.668180	Not shown (strain-result biased); Filtered out (minCov > 1.4716941701778837e-05); Filtered out (minReads > 2); Filtered out (minLen > 30); Filtered out (maxZscore < 260.6681798762557); 
strain	Rhodospirillum rubrum F11	1036743	1	79	3	79	1.000000	0.000029	0.000001	0.000029	0.963415	0.000029	82	2685735	0.000029	184.379081	Not shown (strain-result biased); Filtered out (minCov > 2.9414666748580927e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 184.37908116058136); 
strain	Pantoea vagans strain ND02	470934.1	1	59	2	59	1.000000	0.000029	0.000001	0.000029	0.737500	0.000029	80	2017453	0.000029	184.913814	Not shown (strain-result biased); Filtered out (minCov > 2.924479529386806e-05); Filtered out (minReads > 1); Filtered out (minLen > 59); Filtered out (maxZscore < 184.91381409745404); 
strain	Pandoraea apista strain FDAARGOS_126	93218.5	2	78	0	78	1.000000	0.000029	0.000001	0.000029	1.000000	0.000029	78	2667350	0.000029	184.921050	Not shown (strain-result biased); Filtered out (minCov > 2.9242506607681782e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 184.92105037500426); 
strain	Agrococcus baldri strain IAM 15147	153730.1	1	31	0	31	1.000000	0.000029	0.000001	0.000029	0.968750	0.000029	32	1061161	0.000029	185.013513	Not shown (strain-result biased); Filtered out (minCov > 2.9213286202564926e-05); Filtered out (minReads > 1); Filtered out (minLen > 31); Filtered out (maxZscore < 185.01351301999537); 
strain	Rhizobium oryzae strain CGMCC 1.7048	464029.1	2	90	1	90	1.000000	0.000029	0.000001	0.000029	0.692308	0.000029	130	3083531	0.000029	185.095801	Not shown (strain-result biased); Filtered out (minCov > 2.9187318045448546e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 185.09580102086474); 
strain	Schleiferia thermophila str. Yellowstone	1453500	1	58	3	58	1.000000	0.000029	0.000001	0.000029	0.630435	0.000029	92	1989517	0.000029	185.205338	Not shown (strain-result biased); Filtered out (minCov > 2.9152804424390443e-05); Filtered out (minReads > 1); Filtered out (minLen > 58); Filtered out (maxZscore < 185.2053380477445); 
strain	Pseudomonas kuykendallii strain NRRL B-59562	1007099.1	1	52	2	52	1.000000	0.000029	0.000001	0.000029	0.866667	0.000029	60	1790099	0.000029	185.537006	Not shown (strain-result biased); Filtered out (minCov > 2.9048672727039118e-05); Filtered out (minReads > 1); Filtered out (minLen > 52); Filtered out (maxZscore < 185.53700646833443); 
strain	Lyngbya confervoides BDU141951	1574623	2	180	16	90	2.000000	0.000029	0.000001	0.000015	0.354331	0.000015	254	6196609	0.000029	262.393238	Not shown (strain-result biased); Filtered out (minCov > 1.4524072763022485e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 262.393237548362); 
strain	Cellulosimicrobium sp. TH-20	1980001.1	1	30	0	30	1.000000	0.000029	0.000001	0.000029	0.625000	0.000029	48	1033093	0.000029	185.567867	Not shown (strain-result biased); Filtered out (minCov > 2.9039011976656508e-05); Filtered out (minReads > 1); Filtered out (minLen > 30); Filtered out (maxZscore < 185.56786718969784); 
strain	Granulibacter bethesdensis CGDNIH1	391165	2	60	0	30	2.000000	0.000029	0.000001	0.000014	0.566038	0.000014	53	2079289	0.000029	263.265329	Not shown (strain-result biased); Filtered out (minCov > 1.442800880493284e-05); Filtered out (minReads > 2); Filtered out (minLen > 30); Filtered out (maxZscore < 263.26532877181785); 
strain	Brevibacterium senegalense	1033736.1	1	52	2	52	1.000000	0.000029	0.000001	0.000029	0.634146	0.000029	82	1802228	0.000029	186.164526	Not shown (strain-result biased); Filtered out (minCov > 2.885317506996895e-05); Filtered out (minReads > 1); Filtered out (minLen > 52); Filtered out (maxZscore < 186.1645260763467); 
strain	Mycetocola sp. 449 strain 449 = CGMCC 1.16372	2079792.1	2	62	0	31	2.000000	0.000029	0.000001	0.000014	0.563636	0.000014	55	2151619	0.000029	263.450307	Not shown (strain-result biased); Filtered out (minCov > 1.4407755276375604e-05); Filtered out (minReads > 2); Filtered out (minLen > 31); Filtered out (maxZscore < 263.4503074891526); 
strain	Rhodospira trueperi strain ATCC 700224	69960.1	2	77	1	77	1.000000	0.000029	0.000001	0.000029	0.747573	0.000029	103	2676136	0.000029	186.424282	Not shown (strain-result biased); Filtered out (minCov > 2.87728276888768e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 186.42428218183647); 
strain	Brevibacterium album DSM 18261	1121122	2	66	0	33	2.000000	0.000029	0.000001	0.000014	0.767442	0.000014	43	2294209	0.000029	263.667375	Not shown (strain-result biased); Filtered out (minCov > 1.4384042604662435e-05); Filtered out (minReads > 2); Filtered out (minLen > 33); Filtered out (maxZscore < 263.6673753965113); 
strain	Methylotenera versatilis 301	666681	2	68	0	68	1.000000	0.000029	0.000001	0.000029	1.000000	0.000029	68	2369547	0.000029	186.668903	Not shown (strain-result biased); Filtered out (minCov > 2.869746833466481e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 186.6689031728764); 
strain	Paludibacterium yongneupense DSM 18731	1122928	1	85	10	85	1.000000	0.000029	0.000001	0.000029	0.147314	0.000029	577	2966583	0.000029	186.815354	Not shown (strain-result biased); Filtered out (minCov > 2.8652493457961568e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 186.81535394765666); 
strain	Levilinea saccharolytica strain KIBI-1	229921.1	1	95	9	95	1.000000	0.000029	0.000001	0.000029	0.575758	0.000029	165	3329746	0.000029	187.213669	Not shown (strain-result biased); Filtered out (minCov > 2.8530704744445974e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 187.21366909159394); 
strain	Rhodoferax ferrireducens T118	338969	3	96	0	96	1.000000	0.000028	0.000001	0.000028	0.607595	0.000028	158	3373629	0.000028	187.459246	Not shown (strain-result biased); Filtered out (minCov > 2.8456003905586537e-05); Filtered out (maxZscore < 187.45924557087068); 
strain	Aquabacterium parvum strain B6	70584.1	1	76	8	76	1.000000	0.000028	0.000001	0.000028	0.233846	0.000028	325	2670823	0.000028	187.460417	Not shown (strain-result biased); Filtered out (minCov > 2.845564831514481e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 187.46041687443469); 
strain	Parachlamydia acanthamoebae UV-7	765952	1	64	2	64	1.000000	0.000028	0.000001	0.000028	0.503937	0.000028	127	2251249	0.000028	187.549369	Not shown (strain-result biased); Filtered out (minCov > 2.842866337752954e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 187.54936850066974); 
strain	Mucilaginibacter paludis DSM 18603	714943	4	183	4	183	1.000000	0.000028	0.000001	0.000028	0.607973	0.000028	301	6461862	0.000028	187.908811	Not shown (strain-result biased); Filtered out (minCov > 2.8320010548043274e-05); Filtered out (maxZscore < 187.90881115976285); 
strain	Mycolicibacter sinensis strain E1572	875328.3	1	37	0	37	1.000000	0.000028	0.000001	0.000028	0.685185	0.000028	54	1307453	0.000028	187.977572	Not shown (strain-result biased); Filtered out (minCov > 2.8299296418303373e-05); Filtered out (minReads > 1); Filtered out (minLen > 37); Filtered out (maxZscore < 187.97757198019013); 
strain	Rhodococcus opacus B4	632772	3	99	0	66	1.500000	0.000028	0.000001	0.000019	0.653465	0.000019	101	3498600	0.000028	230.234860	Not shown (strain-result biased); Filtered out (minCov > 1.8864688732635913e-05); Filtered out (maxZscore < 230.23486032547484); 
strain	Mycolicibacterium cosmeticum strain DSM 44829	258533.1	2	74	0	74	1.000000	0.000028	0.000001	0.000028	0.544118	0.000028	136	2619568	0.000028	188.145071	Not shown (strain-result biased); Filtered out (minCov > 2.824893264843669e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 188.14507053751782); 
strain	Streptomonospora alba strain YIM 90003	183763.1	2	77	1	77	1.000000	0.000028	0.000001	0.000028	0.846154	0.000028	91	2730139	0.000028	188.295912	Not shown (strain-result biased); Filtered out (minCov > 2.8203692192961604e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 188.29591246054878); 
strain	endosymbiont of Ridgeia piscesae	54398.1	2	72	0	36	2.000000	0.000028	0.000001	0.000014	0.923077	0.000014	39	2554468	0.000028	266.376509	Not shown (strain-result biased); Filtered out (minCov > 1.4092953992768749e-05); Filtered out (minReads > 2); Filtered out (minLen > 36); Filtered out (maxZscore < 266.37650880744803); 
strain	Terriglobus roseus strain GAS232	392734.1	1	119	13	119	1.000000	0.000028	0.000001	0.000028	0.163014	0.000028	730	4272001	0.000028	189.468119	Not shown (strain-result biased); Filtered out (minCov > 2.7855798722893557e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 189.46811886759969); 
strain	Nocardiopsis halotolerans DSM 44410	1246444	2	62	0	62	1.000000	0.000028	0.000001	0.000028	0.659574	0.000028	94	2226303	0.000028	189.491723	Not shown (strain-result biased); Filtered out (minCov > 2.784885974640469e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 189.4917225190214); 
strain	Paracoccus aminophilus JCM 7686	1367847	1	83	8	83	1.000000	0.000028	0.000001	0.000028	0.669355	0.000028	124	2981920	0.000028	189.540885	Not shown (strain-result biased); Filtered out (minCov > 2.7834415410205507e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 189.54088473981494); 
strain	Desulfovibrio mexicanus strain DSM 13116	147047.1	2	67	0	67	1.000000	0.000028	0.000001	0.000028	0.577586	0.000028	116	2411066	0.000028	189.697284	Not shown (strain-result biased); Filtered out (minCov > 2.7788538347768164e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 189.69728438091184); 
strain	Nesiotobacter exalbescens DSM 16456	1122601	3	96	0	32	3.000000	0.000028	0.000001	0.000009	0.820513	0.000009	39	3457526	0.000028	328.704560	Not shown (strain-result biased); Filtered out (minCov > 9.255172629215226e-06); Filtered out (minLen > 32); Filtered out (maxZscore < 328.7045595972164); 
strain	Brachybacterium sp. VR2415	2017485.1	1	31	0	31	1.000000	0.000028	0.000001	0.000028	0.885714	0.000028	35	1120639	0.000028	190.127970	Not shown (strain-result biased); Filtered out (minCov > 2.7662788819593108e-05); Filtered out (minReads > 1); Filtered out (minLen > 31); Filtered out (maxZscore < 190.12797048643404); 
strain	Bizionia paragorgiae strain DSM 23842	283786.1	1	47	1	47	1.000000	0.000028	0.000001	0.000028	0.500000	0.000028	94	1706094	0.000028	190.522629	Not shown (strain-result biased); Filtered out (minCov > 2.7548306248073085e-05); Filtered out (minReads > 1); Filtered out (minLen > 47); Filtered out (maxZscore < 190.52262947068922); 
strain	Imhoffiella purpurea strain AK35	1249627.1	2	76	0	38	2.000000	0.000027	0.000001	0.000014	0.622951	0.000014	61	2765601	0.000027	269.773931	Not shown (strain-result biased); Filtered out (minCov > 1.3740232231619818e-05); Filtered out (minReads > 2); Filtered out (minLen > 38); Filtered out (maxZscore < 269.7739306979281); 
strain	Pseudomonas aeruginosa SCV20265	1427342	2	68	0	68	1.000000	0.000027	0.000001	0.000027	0.623853	0.000027	109	2475545	0.000027	190.798516	Not shown (strain-result biased); Filtered out (minCov > 2.74686988117768e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 190.79851553251603); 
strain	Halopenitus persicus strain CBA1233	1048396.1	1	32	0	32	1.000000	0.000027	0.000001	0.000027	0.820513	0.000027	39	1165234	0.000027	190.820760	Not shown (strain-result biased); Filtered out (minCov > 2.746229512698737e-05); Filtered out (minReads > 1); Filtered out (minLen > 32); Filtered out (maxZscore < 190.82076013893249); 
strain	Erythrobacter sp. KY5	2011159.1	2	64	0	32	2.000000	0.000027	0.000001	0.000014	0.941176	0.000014	34	2337799	0.000027	270.287289	Not shown (strain-result biased); Filtered out (minCov > 1.368808866801637e-05); Filtered out (minReads > 2); Filtered out (minLen > 32); Filtered out (maxZscore < 270.2872892867883); 
strain	Methylovulum miyakonense HT12	1078846	1	101	0	101	1.000000	0.000027	0.000001	0.000027	0.570621	0.000027	177	3694991	0.000027	191.267011	Not shown (strain-result biased); Filtered out (minCov > 2.7334302032129443e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 191.26701050346003); 
strain	Agreia bicolorata strain VKM Ac-1804	110935.1	2	72	1	72	1.000000	0.000027	0.000001	0.000027	0.672897	0.000027	107	2636257	0.000027	191.347016	Not shown (strain-result biased); Filtered out (minCov > 2.7311449528630933e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 191.3470160612795); 
strain	Halogeometricum pallidum JCM 14848	1227487	2	62	0	31	2.000000	0.000027	0.000001	0.000014	0.620000	0.000014	50	2273218	0.000027	270.792564	Not shown (strain-result biased); Filtered out (minCov > 1.3637055486979252e-05); Filtered out (minReads > 2); Filtered out (minLen > 31); Filtered out (maxZscore < 270.7925643425716); 
strain	Candidatus Desulfovibrio trichonymphae strain Rs-N31	1725232.1	1	31	0	31	1.000000	0.000027	0.000001	0.000027	0.596154	0.000027	52	1140325	0.000027	191.790713	Not shown (strain-result biased); Filtered out (minCov > 2.7185232280270974e-05); Filtered out (minReads > 1); Filtered out (minLen > 31); Filtered out (maxZscore < 191.7907125471795); 
strain	Dinoroseobacter shibae DFL 12 = DSM 16493	398580	2	62	0	31	2.000000	0.000027	0.000001	0.000014	0.563636	0.000014	55	2283162	0.000027	271.384206	Not shown (strain-result biased); Filtered out (minCov > 1.3577661155888193e-05); Filtered out (minReads > 2); Filtered out (minLen > 31); Filtered out (maxZscore < 271.38420568775587); 
strain	Marivita hallyeonensis strain DSM 29431	996342.1	2	76	1	76	1.000000	0.000027	0.000001	0.000027	0.752475	0.000027	101	2801785	0.000027	192.001542	Not shown (strain-result biased); Filtered out (minCov > 2.7125564595427558e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 192.0015419345979); 
strain	Tetrasphaera japonica T1-X7	1194083	2	72	0	36	2.000000	0.000027	0.000001	0.000013	0.553846	0.000013	65	2668115	0.000027	272.237590	Not shown (strain-result biased); Filtered out (minCov > 1.3492671792632627e-05); Filtered out (minReads > 2); Filtered out (minLen > 36); Filtered out (maxZscore < 272.2375902691536); 
strain	Micropruina glycogenica	75385.1	2	61	0	61	1.000000	0.000027	0.000001	0.000027	0.592233	0.000027	103	2260995	0.000027	192.521406	Not shown (strain-result biased); Filtered out (minCov > 2.6979272399983192e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 192.52140609105965); 
strain	Amycolatopsis sp. BJA-103	1911175.1	2	80	1	80	1.000000	0.000027	0.000001	0.000027	0.650407	0.000027	123	2967423	0.000027	192.592283	Not shown (strain-result biased); Filtered out (minCov > 2.6959418997561182e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 192.59228307489374); 
strain	Flavobacterium psychrophilum JIP02/86	402612	1	32	0	32	1.000000	0.000027	0.000001	0.000027	0.727273	0.000027	44	1187409	0.000027	192.627961	Not shown (strain-result biased); Filtered out (minCov > 2.6949433598701037e-05); Filtered out (minReads > 1); Filtered out (minLen > 32); Filtered out (maxZscore < 192.62796071702573); 
strain	Sulfuriferula sp. AH1	1985873.1	1	59	4	59	1.000000	0.000027	0.000001	0.000027	0.556604	0.000027	106	2192541	0.000027	192.771139	Not shown (strain-result biased); Filtered out (minCov > 2.690941697327439e-05); Filtered out (minReads > 1); Filtered out (minLen > 59); Filtered out (maxZscore < 192.77113856697216); 
strain	Acidovorax carolinensis strain NA2	553814.3	1	31	0	31	1.000000	0.000027	0.000001	0.000027	0.508197	0.000027	61	1152845	0.000027	192.840733	Not shown (strain-result biased); Filtered out (minCov > 2.688999822179044e-05); Filtered out (minReads > 1); Filtered out (minLen > 31); Filtered out (maxZscore < 192.84073321551327); 
strain	Endomicrobium proavitum strain Rsa215	1408281.1	1	30	0	30	1.000000	0.000027	0.000001	0.000027	0.810811	0.000027	37	1116808	0.000027	192.940233	Not shown (strain-result biased); Filtered out (minCov > 2.6862271760230945e-05); Filtered out (minReads > 1); Filtered out (minLen > 30); Filtered out (maxZscore < 192.9402325419282); 
strain	Actinomyces polynesiensis strain MS2	1325934.1	1	35	1	35	1.000000	0.000027	0.000001	0.000027	0.564516	0.000027	62	1303826	0.000027	193.005625	Not shown (strain-result biased); Filtered out (minCov > 2.6844072752038998e-05); Filtered out (minReads > 1); Filtered out (minLen > 35); Filtered out (maxZscore < 193.00562538063863); 
strain	Xanthomonas campestris pv. campestris strain ICMP 21080	340.2	1	48	1	48	1.000000	0.000027	0.000001	0.000027	0.527473	0.000027	91	1795623	0.000027	193.410994	Not shown (strain-result biased); Filtered out (minCov > 2.6731669175545202e-05); Filtered out (minReads > 1); Filtered out (minLen > 48); Filtered out (maxZscore < 193.41099374130727); 
strain	Pseudomonas aeruginosa PA1	1279007	2	67	0	67	1.000000	0.000027	0.000001	0.000027	0.817073	0.000027	82	2506868	0.000027	193.429419	Not shown (strain-result biased); Filtered out (minCov > 2.6726576748356913e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 193.42941942348753); 
strain	Flavobacterium psychrophilum FPG101	1452725	1	32	0	32	1.000000	0.000027	0.000001	0.000027	0.727273	0.000027	44	1198466	0.000027	193.522770	Not shown (strain-result biased); Filtered out (minCov > 2.6700799188295706e-05); Filtered out (minReads > 1); Filtered out (minLen > 32); Filtered out (maxZscore < 193.52276997810876); 
strain	Dickeya paradisiaca NCPPB 2511	1224150	2	72	0	36	2.000000	0.000027	0.000001	0.000013	0.521739	0.000013	69	2696612	0.000027	273.687575	Not shown (strain-result biased); Filtered out (minCov > 1.3350085218043975e-05); Filtered out (minReads > 2); Filtered out (minLen > 36); Filtered out (maxZscore < 273.68757532794376); 
strain	Nocardiopsis ganjiahuensis DSM 45031	1237500	2	86	0	43	2.000000	0.000027	0.000001	0.000013	0.914894	0.000013	47	3222172	0.000027	273.739351	Not shown (strain-result biased); Filtered out (minCov > 1.3345035584692562e-05); Filtered out (minReads > 2); Filtered out (minLen > 43); Filtered out (maxZscore < 273.73935149725827); 
strain	Oceanococcus atlanticus strain 22II-S10r2	1317117.1	2	75	0	75	1.000000	0.000027	0.000001	0.000027	0.600000	0.000027	125	2817893	0.000027	193.832161	Not shown (strain-result biased); Filtered out (minCov > 2.66156308986892e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 193.8321610741279); 
strain	Marinobacterium stanieri strain DSM 7027	49186.1	2	92	2	46	2.000000	0.000027	0.000001	0.000013	0.605263	0.000013	76	3467054	0.000027	274.535497	Not shown (strain-result biased); Filtered out (minCov > 1.3267748353501272e-05); Filtered out (minReads > 2); Filtered out (minLen > 46); Filtered out (maxZscore < 274.53549703168585); 
strain	Akkermansia muciniphila ATCC BAA-835	349741	1	59	4	59	1.000000	0.000026	0.000001	0.000026	0.808219	0.000026	73	2227445	0.000026	194.299524	Not shown (strain-result biased); Filtered out (minCov > 2.6487747172208516e-05); Filtered out (minReads > 1); Filtered out (minLen > 59); Filtered out (maxZscore < 194.2995241495608); 
strain	Desulfovibrio putealis DSM 16056	1121462	2	90	2	45	2.000000	0.000026	0.000001	0.000013	0.562500	0.000013	80	3408184	0.000026	275.202511	Not shown (strain-result biased); Filtered out (minCov > 1.3203512486415053e-05); Filtered out (minReads > 2); Filtered out (minLen > 45); Filtered out (maxZscore < 275.2025112934514); 
strain	Mycetocola reblochoni REB411	1255698	1	37	0	37	1.000000	0.000026	0.000001	0.000026	0.578125	0.000026	64	1401194	0.000026	194.599867	Not shown (strain-result biased); Filtered out (minCov > 2.6406050839498312e-05); Filtered out (minReads > 1); Filtered out (minLen > 37); Filtered out (maxZscore < 194.5998666703246); 
strain	Arthrobacter alpinus strain R3.8	656366.2	2	75	1	75	1.000000	0.000026	0.000001	0.000026	0.707547	0.000026	106	2843308	0.000026	194.704323	Not shown (strain-result biased); Filtered out (minCov > 2.6377726225931203e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 194.70432284192697); 
strain	Magnetospirillum gryphiswaldense MSR-1 v2	1430440	2	67	1	67	1.000000	0.000026	0.000001	0.000026	0.553719	0.000026	121	2541358	0.000026	194.755530	Not shown (strain-result biased); Filtered out (minCov > 2.636385743370277e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 194.75552987761463); 
strain	Pseudomonas aeruginosa strain NCGM 1900	287.3	2	67	0	67	1.000000	0.000026	0.000001	0.000026	0.870130	0.000026	77	2544638	0.000026	194.881173	Not shown (strain-result biased); Filtered out (minCov > 2.632987481912948e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 194.88117313324815); 
strain	Pseudomonas aeruginosa DK2	1093787	2	63	0	63	1.000000	0.000026	0.000001	0.000026	0.807692	0.000026	78	2396191	0.000026	195.022506	Not shown (strain-result biased); Filtered out (minCov > 2.629172716198333e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 195.02250582375814); 
strain	Porphyrobacter sanguineus strain DSM 11032	198312.1	1	37	0	37	1.000000	0.000026	0.000001	0.000026	0.028009	0.000026	1321	1407952	0.000026	195.068595	Not shown (strain-result biased); Filtered out (minCov > 2.627930497630601e-05); Filtered out (minReads > 1); Filtered out (minLen > 37); Filtered out (maxZscore < 195.06859500380054); 
strain	Stenotrophomonas maltophilia strain W18	40324.11	1	30	0	30	1.000000	0.000026	0.000001	0.000026	0.612245	0.000026	49	1141693	0.000026	195.078019	Not shown (strain-result biased); Filtered out (minCov > 2.6276766170940874e-05); Filtered out (minReads > 1); Filtered out (minLen > 30); Filtered out (maxZscore < 195.07801858060105); 
strain	Chitinophaga pinensis DSM 2588	485918	4	188	5	188	1.000000	0.000026	0.000001	0.000026	0.780083	0.000026	241	7180549	0.000026	195.431342	Not shown (strain-result biased); Filtered out (minCov > 2.6181842084776525e-05); Filtered out (maxZscore < 195.43134235446496); 
strain	Parapedobacter composti strain DSM 22900	623281.1	3	96	0	64	1.500000	0.000026	0.000001	0.000017	0.576577	0.000017	111	3669084	0.000026	239.433576	Not shown (strain-result biased); Filtered out (minCov > 1.7443045730214953e-05); Filtered out (maxZscore < 239.43357638393155); 
strain	Xanthomonas fragariae	48664.1	1	43	1	43	1.000000	0.000026	0.000001	0.000026	0.716667	0.000026	60	1646761	0.000026	195.693044	Not shown (strain-result biased); Filtered out (minCov > 2.611186444177388e-05); Filtered out (minReads > 1); Filtered out (minLen > 43); Filtered out (maxZscore < 195.6930439281388); 
strain	Mycolicibacterium holsaticum strain M7	152142.1	2	60	0	30	2.000000	0.000026	0.000001	0.000013	0.857143	0.000013	35	2304467	0.000026	277.154409	Not shown (strain-result biased); Filtered out (minCov > 1.3018194662800552e-05); Filtered out (minReads > 2); Filtered out (minLen > 30); Filtered out (maxZscore < 277.154409430315); 
strain	Paracoccus sp. SC2-6	2259340.1	1	43	1	43	1.000000	0.000026	0.000001	0.000026	0.811321	0.000026	53	1661945	0.000026	196.593193	Not shown (strain-result biased); Filtered out (minCov > 2.587329905622629e-05); Filtered out (minReads > 1); Filtered out (minLen > 43); Filtered out (maxZscore < 196.59319347558866); 
